"ea_id","latitude","longitude","round","prop_imp","SPEI","prop_female_head","mean_age_head","prop_salaried_head","prop_head_edu_1","prop_head_edu_2","prop_head_edu_3","prop_head_edu_4","prop_head_edu_5","prop_head_edu_6","prop_head_edu_7","total_plot_size","prop_coupon","prop_credit","prop_left_seeds","prop_advice","members_agri_coop","agri_coop","grid_id","log_prop_imp"
"10101215",-9.50446033477783,33.2302017211914,"1",0.15203694999218,0.0646661594510078,0.230769231915474,40.0769233703613,0.0769230797886848,0.538461565971375,0.0769230797886848,0.15384615957737,0.0769230797886848,0,0,0,27.6800003051758,0.125,0.020833333954215,0.541666686534882,0.307692319154739,0,0,94,-1.71871347838058
"10103414",-9.97159957885742,33.3739013671875,"1",0.323456794023514,0.0631000101566315,0.25,43.6666679382324,0.333333343267441,0.25,0.16666667163372,0.25,0.16666667163372,0,0,0,20.5799999237061,0.0882352963089943,0.147058829665184,0.529411792755127,0.5,0,0,93,-0.737930765364808
"10220103",-9.9753999710083,33.9259986877441,"1",0.417033612728119,0.112975046038628,0.0769230797886848,44,0.384615391492844,0.538461565971375,0.15384615957737,0.307692319154739,0,0,0,0,20.1299991607666,0.0344827584922314,0.275862067937851,0.551724135875702,0.384615391492844,0,0,95,-0.334962705310237
"10302010",-11.96399974823,34.0768013000488,"1",0.157894730567932,-1.00994336605072,0.333333343267441,34,0,0.666666686534882,0,0.333333343267441,0,0,0,0,1.39999997615814,0,0.333333343267441,0.333333343267441,1,0,0,71,-1.67397648075868
"10502268",-11.2849998474121,33.7784996032715,"1",0.238922983407974,-0.88463681936264,0,53.7777786254883,0,0.888888895511627,0,0,0,0,0,0,22.5900001525879,0.0571428574621677,0.0285714287310839,0.657142877578735,0.222222223877907,0,0,83,-1.15859330235372
"10505310",-11.3125,33.4799003601074,"1",0.399216681718826,-1.04150092601776,0.15384615957737,39.6153831481934,0,0.615384638309479,0.384615391492844,0,0,0,0,0,30.7900009155273,0.0930232554674149,0.139534890651703,0.395348846912384,0.15384615957737,0,0,67,-0.40873000278383
"10732192",-11.407600402832,33.9948997497559,"1",0.5,-0.953305542469025,0,55,0,0,1,0,0,0,0,0,2,0,0.5,1,1,0,0,77,0
"10734370",-11.4329996109009,34.0234985351562,"1",0.849056601524353,-0.940084218978882,0,51,1,0,0,1,0,0,0,0,3.70000004768372,0,0.666666686534882,0.333333343267441,0,0,0,80,1.72722093054023
"10746033",-11.4608001708984,33.9738998413086,"1",0.100000001490116,-0.957411170005798,0,36,0.5,0.5,0,0.5,0,0,0,0,1.38999998569489,0,0.5,0,0,0,0,75,-2.19722456077937
"20111718",-13.3487997055054,33.4403991699219,"1",0.471999704837799,-1.49343240261078,0.125,44.75,0.25,0.875,0,0.125,0,0,0,0,22.5699996948242,0.117647059261799,0.176470592617989,0.470588237047195,0,0,0,22,-0.112118482483711
"20112661",-12.8816003799438,33.7267990112305,"1",0.545547425746918,-1.00986623764038,0.142857149243355,47.7142868041992,0.214285716414452,0.357142865657806,0.214285716414452,0,0.142857149243355,0,0,0,56.4300003051758,0,0.0697674453258514,0.720930218696594,0.214285716414452,0,0,72,0.182696180356681
